title,genre
L'Ingénu,France
L'Ingénu,Philosophy
L'Ingénu,Fiction
Roxana,Classics
Roxana,Fiction
Roxana,Literature
Roxana,Literature
Roxana,Historical
School for Scandal,Plays
School for Scandal,Classics
School for Scandal,Drama
School for Scandal,Plays
School for Scandal,Theatre
Götz von Berlichingen,Classics
Götz von Berlichingen,Plays
Götz von Berlichingen,Drama
Götz von Berlichingen,Academic
Götz von Berlichingen,School
Rameau's Nephew / D'Alembert's Dream,Philosophy
Rameau's Nephew / D'Alembert's Dream,Classics
Rameau's Nephew / D'Alembert's Dream,Fiction
Rameau's Nephew / D'Alembert's Dream,Cultural
Rameau's Nephew / D'Alembert's Dream,France
Kabale und Liebe,Classics
Kabale und Liebe,Plays
Kabale und Liebe,Academic
Kabale und Liebe,School
Kabale und Liebe,Drama
The Italian,Classics
The Italian,Gothic
The Italian,Fiction
The Italian,Horror
The Italian,Literature
The Nun,Classics
The Nun,Fiction
The Nun,Cultural
The Nun,France
The Nun,Literature
Vathek,Gothic
Vathek,Classics
Vathek,Horror
Vathek,Fiction
Vathek,Fantasy
The Beggar's Opera,Plays
The Beggar's Opera,Classics
The Beggar's Opera,Drama
The Beggar's Opera,Fiction
The Beggar's Opera,Literature
A Sentimental Journey,Classics
A Sentimental Journey,Fiction
A Sentimental Journey,Travel
A Sentimental Journey,Literature
A Sentimental Journey,Literature
Don Karlos: Infant von Spanien,Classics
Don Karlos: Infant von Spanien,Plays
Don Karlos: Infant von Spanien,Drama
Don Karlos: Infant von Spanien,Academic
Don Karlos: Infant von Spanien,School
A Dictionary of the English Language: an Anthology,Classics
A Dictionary of the English Language: an Anthology,Reference
A Dictionary of the English Language: an Anthology,Humanities
A Dictionary of the English Language: an Anthology,Language
A Dictionary of the English Language: an Anthology,Literature
Joseph Andrews,Classics
Joseph Andrews,Fiction
Joseph Andrews,Literature
Joseph Andrews,Novels
Joseph Andrews,Literature
An Elegy Written In A Country Churchyard,Poetry
An Elegy Written In A Country Churchyard,Classics
An Elegy Written In A Country Churchyard,Literature
An Elegy Written In A Country Churchyard,Literature
An Elegy Written In A Country Churchyard,Academic
The Warning Voice,Cultural
The Warning Voice,China
The Warning Voice,Fiction
The Warning Voice,Classics
The Warning Voice,Literature
Maria Stuart,Classics
Maria Stuart,Plays
Maria Stuart,Drama
Maria Stuart,Academic
Maria Stuart,School
Encyclopedie 1,Philosophy
Encyclopedie 1,Classics
Encyclopedie 1,Cultural
Encyclopedie 1,France
The Female Quixote,Classics
The Female Quixote,Fiction
The Female Quixote,Literature
The Female Quixote,Romance
The Female Quixote,Humor
Strange Tales from a Chinese Studio,Cultural
Strange Tales from a Chinese Studio,China
Strange Tales from a Chinese Studio,Fiction
Strange Tales from a Chinese Studio,Classics
Strange Tales from a Chinese Studio,Fantasy
Camilla,Classics
Camilla,Fiction
Camilla,Literature
Camilla,Romance
Camilla,Literature
A Philosophical Enquiry into the Origin of our Ideas of the Sublime and Beautiful,Philosophy
A Philosophical Enquiry into the Origin of our Ideas of the Sublime and Beautiful,Art
A Philosophical Enquiry into the Origin of our Ideas of the Sublime and Beautiful,Classics
A Philosophical Enquiry into the Origin of our Ideas of the Sublime and Beautiful,Literature
A Philosophical Enquiry into the Origin of our Ideas of the Sublime and Beautiful,Writing
Philosophical Dictionary,Philosophy
Philosophical Dictionary,Classics
Philosophical Dictionary,Cultural
Philosophical Dictionary,France
Philosophical Dictionary,Writing
Wallenstein II: Wallensteins Tod,Classics
Wallenstein II: Wallensteins Tod,Plays
Wallenstein II: Wallensteins Tod,Drama
Wallenstein II: Wallensteins Tod,Cultural
Wallenstein II: Wallensteins Tod,Germany
"The History of Rasselas, Prince of Abissinia",Classics
"The History of Rasselas, Prince of Abissinia",Fiction
"The History of Rasselas, Prince of Abissinia",Philosophy
"The History of Rasselas, Prince of Abissinia",Literature
"The History of Rasselas, Prince of Abissinia",Literature
Notes on the State of Virginia,History
Notes on the State of Virginia,Politics
Notes on the State of Virginia,Philosophy
Notes on the State of Virginia,Classics
Notes on the State of Virginia,Literature
The Servant of Two Masters,Plays
The Servant of Two Masters,Classics
The Servant of Two Masters,Drama
The Servant of Two Masters,Plays
The Servant of Two Masters,Theatre
The Spirit of the Laws,Philosophy
The Spirit of the Laws,Politics
The Spirit of the Laws,Classics
The Spirit of the Laws,Law
The Spirit of the Laws,History
Le jeu de l'amour et du hasard,Plays
Le jeu de l'amour et du hasard,Plays
Le jeu de l'amour et du hasard,Theatre
Le jeu de l'amour et du hasard,Classics
Le jeu de l'amour et du hasard,Cultural
A Treatise of Human Nature,Philosophy
A Treatise of Human Nature,Classics
A Treatise of Human Nature,Psychology
A Treatise of Human Nature,Politics
A Treatise of Human Nature,Literature
The Rivals,Plays
The Rivals,Drama
The Rivals,Classics
The Rivals,Fiction
The Rivals,Literature
Erotica Romana,Poetry
Erotica Romana,Classics
Erotica Romana,Romance
Erotica Romana,Fiction
Erotica Romana,Cultural
Sinners in the Hands of an Angry God,Christian
Sinners in the Hands of an Angry God,Religion
Sinners in the Hands of an Angry God,Theology
Sinners in the Hands of an Angry God,Classics
Sinners in the Hands of an Angry God,Religion
Paul et Virginie,Classics
Paul et Virginie,Fiction
Paul et Virginie,Novels
Paul et Virginie,Cultural
Paul et Virginie,France
Matter,Fiction
Matter,Space
Matter,Cultural
Matter,Fantasy
Matter,Space
Grimspace,Romance
Grimspace,Fantasy
Grimspace,Space
Grimspace,Fiction
Grimspace,Fantasy
Pump Six and Other Stories,Fiction
Pump Six and Other Stories,Dystopia
Pump Six and Other Stories,Fantasy
Pump Six and Other Stories,Cyberpunk
Feather,Fantasy
Feather,Paranormal
Feather,Paranormal
Feather,Angels
Feather,Fantasy
Scattered Graves,Mystery
Scattered Graves,Fiction
Scattered Graves,Mystery
Scattered Graves,Crime
Scattered Graves,Thriller
Last Dragon,Fantasy
Last Dragon,Fiction
Last Dragon,Fantasy
Last Dragon,Fantasy
Last Dragon,Dragons
Heroes Adrift,Fantasy
Heroes Adrift,Romance
Heroes Adrift,Fantasy
Heroes Adrift,Magic
Heroes Adrift,Fiction
Battle Royale,Fiction
Battle Royale,Horror
Battle Royale,Dystopia
Battle Royale,Thriller
Battle Royale,Cultural
1Q84,Fiction
1Q84,Fantasy
1Q84,Cultural
1Q84,Japan
1Q84,Literature
Hard-Boiled Wonderland and the End of the World,Fiction
Hard-Boiled Wonderland and the End of the World,Fantasy
Hard-Boiled Wonderland and the End of the World,Cultural
Hard-Boiled Wonderland and the End of the World,Japan
Hard-Boiled Wonderland and the End of the World,Literature
Out,Fiction
Out,Cultural
Out,Japan
Out,Thriller
Out,Mystery
Kitchen,Fiction
Kitchen,Cultural
Kitchen,Japan
Kitchen,Cultural
Kitchen,Asia
After Dark,Fiction
After Dark,Cultural
After Dark,Japan
After Dark,Novels
After Dark,Literature
Sputnik Sweetheart,Fiction
Sputnik Sweetheart,Cultural
Sputnik Sweetheart,Japan
Sputnik Sweetheart,Romance
Sputnik Sweetheart,Novels
A Wild Sheep Chase,Fiction
A Wild Sheep Chase,Cultural
A Wild Sheep Chase,Japan
A Wild Sheep Chase,Fantasy
A Wild Sheep Chase,Novels
"South of the Border, West of the Sun",Fiction
"South of the Border, West of the Sun",Cultural
"South of the Border, West of the Sun",Japan
"South of the Border, West of the Sun",Romance
"South of the Border, West of the Sun",Novels
Snow Country,Fiction
Snow Country,Cultural
Snow Country,Japan
Snow Country,Classics
Snow Country,Literature
Dance Dance Dance,Fiction
Dance Dance Dance,Cultural
Dance Dance Dance,Japan
Dance Dance Dance,Fantasy
Dance Dance Dance,Novels
Kokoro,Fiction
Kokoro,Cultural
Kokoro,Japan
Kokoro,Classics
Kokoro,Literature
No Longer Human,Fiction
No Longer Human,Classics
No Longer Human,Cultural
No Longer Human,Japan
No Longer Human,Literature
The Sailor Who Fell from Grace with the Sea,Fiction
The Sailor Who Fell from Grace with the Sea,Cultural
The Sailor Who Fell from Grace with the Sea,Japan
The Sailor Who Fell from Grace with the Sea,Classics
The Sailor Who Fell from Grace with the Sea,Literature
Grotesque,Fiction
Grotesque,Cultural
Grotesque,Japan
Grotesque,Mystery
Grotesque,Mystery
Rashōmon and Seventeen Other Stories,Fiction
Rashōmon and Seventeen Other Stories,Cultural
Rashōmon and Seventeen Other Stories,Japan
Rashōmon and Seventeen Other Stories,Classics
Rashōmon and Seventeen Other Stories,Literature
I Am a Cat,Fiction
I Am a Cat,Cultural
I Am a Cat,Japan
I Am a Cat,Classics
I Am a Cat,Animals
The Housekeeper and the Professor,Fiction
The Housekeeper and the Professor,Cultural
The Housekeeper and the Professor,Japan
The Housekeeper and the Professor,Cultural
The Housekeeper and the Professor,Asia
Colorless Tsukuru Tazaki and His Years of Pilgrimage,Fiction
Colorless Tsukuru Tazaki and His Years of Pilgrimage,Cultural
Colorless Tsukuru Tazaki and His Years of Pilgrimage,Japan
Colorless Tsukuru Tazaki and His Years of Pilgrimage,Novels
Colorless Tsukuru Tazaki and His Years of Pilgrimage,Literature
In the Miso Soup,Horror
In the Miso Soup,Fiction
In the Miso Soup,Cultural
In the Miso Soup,Japan
In the Miso Soup,Thriller
The Temple of the Golden Pavilion,Fiction
The Temple of the Golden Pavilion,Cultural
The Temple of the Golden Pavilion,Japan
The Temple of the Golden Pavilion,Classics
The Temple of the Golden Pavilion,Literature
Spring Snow,Fiction
Spring Snow,Cultural
Spring Snow,Japan
Spring Snow,Historical
Spring Snow,Classics
"Blind Willow, Sleeping Woman",Fiction
"Blind Willow, Sleeping Woman",Cultural
"Blind Willow, Sleeping Woman",Japan
"Blind Willow, Sleeping Woman",Literature
"Blind Willow, Sleeping Woman",Fantasy
After the Quake,Fiction
After the Quake,Cultural
After the Quake,Japan
After the Quake,Literature
After the Quake,Cultural
Thousand Cranes,Cultural
Thousand Cranes,Japan
Thousand Cranes,Fiction
Thousand Cranes,Classics
Thousand Cranes,Cultural
Musashi,Fiction
Musashi,Historical
Musashi,Cultural
Musashi,Japan
Musashi,Classics
Silence,Fiction
Silence,Historical
Silence,Cultural
Silence,Japan
Silence,Religion
The Makioka Sisters,Cultural
The Makioka Sisters,Japan
The Makioka Sisters,Fiction
The Makioka Sisters,Historical
The Makioka Sisters,Classics
The Devotion of Suspect X,Mystery
The Devotion of Suspect X,Fiction
The Devotion of Suspect X,Cultural
The Devotion of Suspect X,Japan
The Devotion of Suspect X,Mystery
A Personal Matter,Fiction
A Personal Matter,Cultural
A Personal Matter,Japan
A Personal Matter,Literature
A Personal Matter,Novels
The Pillow Book,Cultural
The Pillow Book,Japan
The Pillow Book,Classics
The Pillow Book,History
The Pillow Book,Poetry
Goodbye Tsugumi,Fiction
Goodbye Tsugumi,Cultural
Goodbye Tsugumi,Japan
Goodbye Tsugumi,Cultural
Goodbye Tsugumi,Asia
Ring,Horror
Ring,Fiction
Ring,Cultural
Ring,Japan
Ring,Mystery
Beauty and Sadness,Fiction
Beauty and Sadness,Cultural
Beauty and Sadness,Japan
Beauty and Sadness,Classics
Beauty and Sadness,Literature
The Elephant Vanishes,Fiction
The Elephant Vanishes,Cultural
The Elephant Vanishes,Japan
The Elephant Vanishes,Literature
The Elephant Vanishes,Fantasy
Underground: The Tokyo Gas Attack and the Japanese Psyche,Cultural
Underground: The Tokyo Gas Attack and the Japanese Psyche,Japan
Underground: The Tokyo Gas Attack and the Japanese Psyche,History
Underground: The Tokyo Gas Attack and the Japanese Psyche,Crime
Underground: The Tokyo Gas Attack and the Japanese Psyche,Cultural
Coin Locker Babies,Fiction
Coin Locker Babies,Cultural
Coin Locker Babies,Japan
Coin Locker Babies,Horror
Coin Locker Babies,Thriller
In Praise of Shadows,Cultural
In Praise of Shadows,Japan
In Praise of Shadows,Art
In Praise of Shadows,Philosophy
In Praise of Shadows,Writing
Naomi,Cultural
Naomi,Japan
Naomi,Fiction
Naomi,Classics
Naomi,Cultural
The Sound of Waves,Fiction
The Sound of Waves,Cultural
The Sound of Waves,Japan
The Sound of Waves,Classics
The Sound of Waves,Romance
Asleep,Fiction
Asleep,Cultural
Asleep,Japan
Asleep,Cultural
Asleep,Asia
Real World,Fiction
Real World,Cultural
Real World,Japan
Real World,Mystery
Real World,Mystery
The Sound of the Mountain,Cultural
The Sound of the Mountain,Japan
The Sound of the Mountain,Fiction
The Sound of the Mountain,Classics
The Sound of the Mountain,Literature
Botchan,Cultural
Botchan,Japan
Botchan,Fiction
Botchan,Classics
Botchan,Cultural
"Geisha, a Life",Cultural
"Geisha, a Life",Japan
"Geisha, a Life",Biography
"Geisha, a Life",Memoir
"Geisha, a Life",History
Totto-chan: The Little Girl at the Window,Childrens
Totto-chan: The Little Girl at the Window,Cultural
Totto-chan: The Little Girl at the Window,Japan
Totto-chan: The Little Girl at the Window,Education
Totto-chan: The Little Girl at the Window,Biography
Runaway Horses,Fiction
Runaway Horses,Cultural
Runaway Horses,Japan
Runaway Horses,Historical
Runaway Horses,Classics
Amrita,Fiction
Amrita,Cultural
Amrita,Japan
Amrita,Cultural
Amrita,Asia
The Setting Sun,Cultural
The Setting Sun,Japan
The Setting Sun,Fiction
The Setting Sun,Classics
The Setting Sun,Literature
N.P,Fiction
N.P,Cultural
N.P,Japan
N.P,Cultural
N.P,Asia
The Master of Go,Fiction
The Master of Go,Cultural
The Master of Go,Japan
The Master of Go,Literature
The Master of Go,Classics
Strange Weather in Tokyo,Fiction
Strange Weather in Tokyo,Cultural
Strange Weather in Tokyo,Japan
Strange Weather in Tokyo,Romance
Strange Weather in Tokyo,Cultural
Audition,Horror
Audition,Fiction
Audition,Cultural
Audition,Japan
Audition,Thriller
Some Prefer Nettles,Cultural
Some Prefer Nettles,Japan
Some Prefer Nettles,Fiction
Some Prefer Nettles,Classics
Some Prefer Nettles,Cultural
The Silent Cry,Fiction
The Silent Cry,Cultural
The Silent Cry,Japan
The Silent Cry,Literature
The Silent Cry,Cultural
The Box Man,Fiction
The Box Man,Cultural
The Box Man,Japan
The Box Man,Literature
The Box Man,Cultural
"Nip the Buds, Shoot the Kids",Cultural
"Nip the Buds, Shoot the Kids",Japan
